date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:25	1494/1494	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/robots.txt		(from )
23:43:27	2222414/2222414	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:43:26%20GMT	https://amalfipizza.com.au/	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index.html	(from )
23:43:29	5044/5044	---M--	200	added ('OK')	image/png	etag:%229361429348f39d63dae45074090c7811%22	https://d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/images/favicon.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/images/favicon.png	(from https://amalfipizza.com.au/)
23:43:29	0/0	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:43:29%20GMT	https://amalfipizza.com.au/core/	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/core/index.html	(from https://amalfipizza.com.au/)
23:43:30	6568/6568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/images/startup.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/images/startup.png	(from https://amalfipizza.com.au/)
23:43:32	199905/199905	---M--	200	added ('OK')	text/css	etag:%22cd54c02f305df80f9ba1c5e332ba054f%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/all.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/all.css	(from https://amalfipizza.com.au/)
23:43:33	263735/263735	---M--	200	added ('OK')	text/css	etag:%22e9847352603d11d333922b76bad476cb%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/style.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/style.css	(from https://amalfipizza.com.au/)
23:43:33	47978/47978	---M--	200	added ('OK')	text/css	etag:%2272ba7054fd734f0d71ff90a7f525804d%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/platina.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/platina.css	(from https://amalfipizza.com.au/)
23:43:34	81062/81062	---M--	200	added ('OK')	text/css	etag:%22a4d9d168573152de6c3fd5bd8f1e4f59%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/font-awesome.min.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/font-awesome.min.css	(from https://amalfipizza.com.au/)
23:43:34	8836/8836	---M--	200	added ('OK')	text/css	etag:%2286d3a7e2ffd341f5c49f13aca693233d%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/login-v2.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/css/login-v2.css	(from https://amalfipizza.com.au/)
23:43:36	11433/11433	---MCZ	200	added ('OK')	text/css	etag:W/%225bd33b74d374c534548042e6d50b2f72%22	https://d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/themes_oo.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/themes_oo.css	(from https://amalfipizza.com.au/)
23:43:37	15196/15196	---M-Z	200	added ('OK')	text/css	etag:%225eb03fcb-3b5c%22	https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.3/css/select2.min.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdnjs.cloudflare.com/ajax/libs/select2/4.0.3/css/select2.min.css	(from https://amalfipizza.com.au/)
23:43:38	5002/5002	---M-Z	200	added ('OK')	text/css	etag:W/%22138a-nCVqx5aWVkM0NV+MS4SFkGd/1YM%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/css/splide.min.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/css/splide.min.css	(from https://amalfipizza.com.au/)
23:43:38	5354/5354	---MCZ	200	added ('OK')	text/css	etag:W/%2214ea-IAJBLwhnhDNiL9pWfmZmYh4Bc0U%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/css/themes/splide-sea-green.min.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/css/themes/splide-sea-green.min.css	(from https://amalfipizza.com.au/)
23:43:39	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from https://amalfipizza.com.au/)
23:43:39	41536/41536	---M--	200	added ('OK')	image/png	etag:%22a240-5f775587-6195d66da21267a9%22	https://amalfipizza.com.au/images/logo.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/images/logo.png	(from https://amalfipizza.com.au/)
23:43:40	36816/36816	---MCZ	200	added ('OK')	application/javascript	etag:W/%224becdc9104623e891fbb9d38bba01be4%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/maxcdn.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	(from https://amalfipizza.com.au/)
23:43:41	66664/66664	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fcb-10468%22	https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.3/js/select2.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdnjs.cloudflare.com/ajax/libs/select2/4.0.3/js/select2.min.js	(from https://amalfipizza.com.au/)
23:43:41	23367/23367	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fd5-5b47%22	https://cdnjs.cloudflare.com/ajax/libs/smoothscroll/1.4.10/SmoothScroll.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdnjs.cloudflare.com/ajax/libs/smoothscroll/1.4.10/SmoothScroll.js	(from https://amalfipizza.com.au/)
23:43:42	870/870	---MC-	200	added ('OK')	text/javascript	date:Mon,%2005%20Aug%202024%2018:43:43%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/www.google.com/recaptcha/api.js	(from https://amalfipizza.com.au/)
23:43:43	929/929	---MC-	200	added ('OK')	text/javascript	date:Mon,%2005%20Aug%202024%2018:43:43%20GMT	https://www.google.com/recaptcha/api.js?onload=onloadCallback&render=explicit	C:/Users/Sumair%20Shah/Desktop/rest/Extract/www.google.com/recaptcha/api85f1.js	(from https://amalfipizza.com.au/)
23:43:44	46268/46268	---M--	200	added ('OK')	application/javascript	etag:%226767a3fb746c02cded9e1058208214a6%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jquery.validate-1.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jquery.validate-1.js	(from https://amalfipizza.com.au/)
23:43:45	39486/39486	---M--	200	added ('OK')	application/javascript	etag:%22578866025d6a2a67788ca98dc41c8b44%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/class.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/class.js	(from https://amalfipizza.com.au/)
23:43:45	255/255	---M--	200	added ('OK')	application/javascript	etag:%226eae08186e21ee8f5684b3fae77b754e%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/banner.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/banner.js	(from https://amalfipizza.com.au/)
23:43:46	7957/7957	---M--	200	added ('OK')	application/javascript	etag:%22202b89021ac243ff0df1d139ccf3b90e%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/blazy.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/blazy.min.js	(from https://amalfipizza.com.au/)
23:43:47	3385/3385	---M--	200	added ('OK')	application/javascript	etag:%223c5996cf24bcdfbe7c9ef33b1bc5c1be%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/bootstrap-modal-carousel.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/bootstrap-modal-carousel.min.js	(from https://amalfipizza.com.au/)
23:43:48	6889/6889	---M--	200	added ('OK')	application/javascript	etag:%22b2d004fe1b4fb2b25bda0aad72899891%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/bootstrap3-typeahead.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/bootstrap3-typeahead.js	(from https://amalfipizza.com.au/)
23:43:49	4353/4353	---M--	200	added ('OK')	application/javascript	etag:%224010d4044abc32c0da7b4cd3422a07eb%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/collapse.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/collapse.js	(from https://amalfipizza.com.au/)
23:43:50	29448/29448	---M--	200	added ('OK')	application/javascript	etag:%226604244c440349a4a5cb427f5c84d8c9%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jquery.feedback_me.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jquery.feedback_me.js	(from https://amalfipizza.com.au/)
23:43:51	3688/3688	---M--	200	added ('OK')	application/javascript	etag:%22b0a42accad91746f04333f15fd67af39%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jwt-decode.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/jwt-decode.js	(from https://amalfipizza.com.au/)
23:43:52	1166/1166	---M--	200	added ('OK')	application/javascript	etag:%22bf3f81c3acaaa44cb23ed7747f53fa0e%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/offcanvas.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/offcanvas.js	(from https://amalfipizza.com.au/)
23:43:53	18559/18559	---M--	200	added ('OK')	application/javascript	etag:%220c71a66b4d65f86eeb718c37a03041d8%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/pnotify.custom.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/pnotify.custom.min.js	(from https://amalfipizza.com.au/)
23:43:54	23468/23468	---M--	200	added ('OK')	application/javascript	etag:%221ad58198a52da21cf2bd5ec5bf720ac0%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/qrcode.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/qrcode.js	(from https://amalfipizza.com.au/)
23:43:54	2497/2497	---M--	200	added ('OK')	application/javascript	etag:%221d88b0abd5230674b9bc4ac4178a0dc6%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/scrollspy.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/scrollspy.js	(from https://amalfipizza.com.au/)
23:43:55	16122/16122	---M--	200	added ('OK')	application/javascript	etag:%2259a80cc4ee7252dd43def6c73d7fcc2c%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/smart-app-banner.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/smart-app-banner.js	(from https://amalfipizza.com.au/)
23:43:57	29675/29675	---M--	200	added ('OK')	application/javascript	etag:%22474b2be117d091d2ed2bae0be4ce329c%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/typeahead.bundle.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/js/typeahead.bundle.min.js	(from https://amalfipizza.com.au/)
23:43:57	29803/29803	---M-Z	200	added ('OK')	application/javascript	etag:W/%22746b-2972YX1vt/FBmWw6HVrvIC6t+Gc%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/js/splide.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/cdn.jsdelivr.net/npm/@splidejs/splide@latest/dist/js/splide.min.js	(from https://amalfipizza.com.au/)
23:44:01	13407/13407	---M--	200	added ('OK')	application/javascript	etag:%2200a8ac90b32ddda8e96db7d49645ba11%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.autocomplete.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.autocomplete.js	(from https://amalfipizza.com.au/)
23:44:01	8112/8112	---M--	200	added ('OK')	application/javascript	etag:%22fc349d797d7ebc22ef4aa16c49bfea59%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.impromtu.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.impromtu.js	(from https://amalfipizza.com.au/)
23:44:02	1733/1733	---M--	200	added ('OK')	application/javascript	etag:%2275d5e0a47c1b56f43ec512d4c3644ece%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.timeout.interval.idle.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/jquery.timeout.interval.idle.js	(from https://amalfipizza.com.au/)
23:44:04	712/712	---M--	200	added ('OK')	text/css	etag:%2255d267d280a5f32a7e20f885e2777db7%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/autocomplete.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/autocomplete.css	(from https://amalfipizza.com.au/)
23:44:04	91556/91556	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.6.2/jquery.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/ajax.googleapis.com/ajax/libs/jquery/1.6.2/jquery.min.js	(from https://amalfipizza.com.au/)
23:44:04	15624/15624	---M--	200	added ('OK')	application/javascript	etag:%228bc36a08c46719377528d962966ce37c%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.pack.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.pack.js	(from https://amalfipizza.com.au/)
23:44:04	70891/70891	---M--	200	added ('OK')	application/javascript	etag:%2286fee17cd48a321dbb33df5c823a3d95%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/select2/dist/js/select2.min.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/select2/dist/js/select2.min.js	(from https://amalfipizza.com.au/)
23:44:05	8488/8488	---M--	200	added ('OK')	text/css	etag:%22bc344492362cc52c6573d8263bb40cce%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/fancybox/jquery.fancybox-1.3.4.css	(from https://amalfipizza.com.au/)
23:44:06	14966/14966	---M--	200	added ('OK')	text/css	etag:%229f54e6414f87e0d14b9e966f19a174f9%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/select2/dist/css/select2.min.css	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/scripts/select2/dist/css/select2.min.css	(from https://amalfipizza.com.au/)
23:44:08	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Sumair%20Shah/Desktop/rest/Extract/www.google-analytics.com/analytics.js	(from https://amalfipizza.com.au/)
23:44:09	0/0	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:09%20GMT	https://amalfipizza.com.au/core/ajax/get_ip.php	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/core/ajax/get_ip.html	(from https://amalfipizza.com.au/)
23:44:10	6568/6568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/est-time-icon.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/est-time-icon.2d.delayed	(from https://amalfipizza.com.au/)
23:44:12	6568/6568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/est-time-icon-white.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/est-time-icon-white.png	(from https://amalfipizza.com.au/)
23:44:14	1871/1871	---M--	200	added ('OK')	image/png	etag:%22641beb580e21b7f9edace1e1c58da946%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/pickup.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/pickup.png	(from https://amalfipizza.com.au/)
23:44:15	1790/1790	---M--	200	added ('OK')	image/png	etag:%22bbc48ae241af915968829d24ce8840da%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/delivery.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/delivery.png	(from https://amalfipizza.com.au/)
23:44:17	5/5	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:17%20GMT	https://amalfipizza.com.au/api/getmenu.php	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/api/getmenu.html	(from https://amalfipizza.com.au/)
23:44:18	6568/6568	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Apr%202021%2006:28:19%20GMT	https://amalfipizza.com.au/window.location.href	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/window.location.href	(from https://amalfipizza.com.au/)
23:44:19	186721/186721	---MC-	302	error ('Found')	text/html	date:Mon,%2005%20Aug%202024%2018:44:18%20GMT	https://amalfipizza.com.au/?page=checkout	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index994a.html	(from https://amalfipizza.com.au/)
23:44:20	186141/186141	---MC-	302	error ('Found')	text/html	date:Mon,%2005%20Aug%202024%2018:44:19%20GMT	https://amalfipizza.com.au/?page=customer_details&err_code=1005&redirect_to_beer=1	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index4a25.html	(from https://amalfipizza.com.au/)
23:44:20	1388/1388	---M--	200	added ('OK')	image/png	etag:%22b56eda8df7d4456addc6317c63a8b429%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/images/app_dl_play_store.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/images/app_dl_play_store.png	(from https://amalfipizza.com.au/)
23:44:20	199845/199845	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:21%20GMT	https://amalfipizza.com.au/?page=privacy	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index8a5f.html	(from https://amalfipizza.com.au/)
23:44:20	200901/200901	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:20%20GMT	https://amalfipizza.com.au/?page=terms	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index11bd.html	(from https://amalfipizza.com.au/)
23:44:21	202096/202096	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:21%20GMT	https://amalfipizza.com.au/?page=feedback	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index1b80.html	(from https://amalfipizza.com.au/)
23:44:21	1169/1169	---M--	200	added ('OK')	image/png	etag:%223c4d74cb597db5d7502599003aff96b4%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/images/app_dl_app_store.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/images/app_dl_app_store.png	(from https://amalfipizza.com.au/)
23:44:22	2981/2981	---M--	200	added ('OK')	image/png	etag:%22e917b37e278ffe997faf066ab404257b%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/phone-half.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/phone-half.png	(from https://amalfipizza.com.au/)
23:44:23	397/397	---M--	200	added ('OK')	image/png	etag:%2229d7dfab134a430ccf534d31cc1966ee%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/facebook-square-brands.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/facebook-square-brands.png	(from https://amalfipizza.com.au/)
23:44:23	431/431	---M--	200	added ('OK')	image/png	etag:%228b79b7e9c3b8c45068fce793ed9dc507%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/user-circle-solid.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/user-circle-solid.png	(from https://amalfipizza.com.au/)
23:44:24	2222370/2222370	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:23%20GMT	https://amalfipizza.com.au/?dlapp=true	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/index2af7.html	(from https://amalfipizza.com.au/)
23:44:25	405/405	---M--	200	added ('OK')	image/png	etag:%22047a30701224edb649723ba8c38e7471%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/shopping-bag.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/shopping-bag.png	(from https://amalfipizza.com.au/)
23:44:26	14142/14142	---M--	200	added ('OK')	image/png	etag:%22c10dcf6823285b88962161f13d3f5d82%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/refer_friend.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/refer_friend.png	(from https://amalfipizza.com.au/)
23:44:27	112496/112496	---M--	200	added ('OK')	image/png	etag:%22f27e8721bfd6bfd0c8b86fb31659b85e%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/loyalty-banner.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/loyalty-banner.png	(from https://amalfipizza.com.au/)
23:44:28	642/642	---M--	200	added ('OK')	image/png	etag:%228d2b00f17f45cca0e34a739b62095319%22	https://deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/icon-check.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/deliverit-online-resources-prd.s3.ap-southeast-2.amazonaws.com/templates/template4/img/icon-check.png	(from https://amalfipizza.com.au/)
23:44:29	4/4	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Aug%202024%2018:44:29%20GMT	https://amalfipizza.com.au/core/ajax/get_cart_total.php?page=	C:/Users/Sumair%20Shah/Desktop/rest/Extract/amalfipizza.com.au/core/ajax/get_cart_totala54e.html	(from https://amalfipizza.com.au/)
23:44:30	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2005%20Aug%202024%2018:44:31%20GMT	https://d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/images/ajax-loader.gif	C:/Users/Sumair%20Shah/Desktop/rest/Extract/d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/images/ajax-loader.3d.delayed	(from https://amalfipizza.com.au/)
23:44:32	518074/518074	---M--	200	added ('OK')	image/png	etag:%22ae7fed12888c97baf78f07f02147dee3%22	https://d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/uploads/Amalfi_Deal_1.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/uploads/Amalfi_Deal_1.png	(from https://amalfipizza.com.au/)
23:44:33	231253/231253	---M--	200	added ('OK')	image/png	etag:%22608ab8404187138c16223c7a627913ce%22	https://d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/uploads/Amalfi_Margherita.png	C:/Users/Sumair%20Shah/Desktop/rest/Extract/d2ova09jg8x3xk.cloudfront.net/amalfipizza.com.au/rowville/uploads/Amalfi_Margherita.png	(from https://amalfipizza.com.au/)
